x,y,t
442,327,55359
428,330,55370
415,332,55376
400,334,55386
387,337,55392
374,339,55403
361,342,55409
347,344,55420
335,345,55426
322,346,55436
310,347,55442
298,346,55453
286,346,55459
274,346,55469
263,346,55476
252,346,55486
243,344,55492
234,344,55503
226,343,55509
220,342,55520
215,341,55526
210,340,55536
207,340,55542
205,339,55553
204,339,55559
204,338,55569
203,338,55575
203,337,55596
204,337,55620
206,337,55629
207,337,55636
210,337,55645
214,337,55653
218,340,55662
222,342,55670
